customer_id,contract_start_date,contract_end_date,monthly_charges,total_charges,payment_method,tenure_months,service_type,contract_type,name,avg_monthly_consumption_kwh,num_support_contacts_last_year,consumption_volatility,consumption_trend,consumption_vs_local_avg_ratio,peak_hour_consumption_ratio,smart_meter_flag,has_promo,days_since_last_promo_end,num_price_changes_last_year,last_bill_amount_vs_avg,num_late_payments,avg_days_late_payment,billing_method,contract_renewal_reminder_sent,days_to_contract_end,has_online_account,num_logins_last_month,num_paperless_bills_sent,last_survey_satisfaction_score,num_complaints_last_year,complaint_resolution_time_avg,customer_tenure_type
10377,2023-01-25,2024-01-28,67.9,852.5,Mailed check,12,electricity,one year,Nicole Bruno,277,14,0.1624,0.0064,1.04,0.3,False,False,138,1,2.19,1,15,Online Portal,True,,True,0,12,3,13,8,Tenant
10378,2025-02-25,,76.6,1107.3,Mailed check,14,gas,one year,Luigi Santoro,1368,2,0.117,-0.0081,1.11,0.27,True,True,0,2,0.83,0,0,Paper,True,153,False,0,0,9,1,19,Owner
10379,2022-03-21,,64.5,1495.8,Electronic check,23,gas,month-to-month,Andrea Longo,1538,4,0.2819,-0.0025,1.02,0.4,False,False,203,3,1.21,0,0,Online Portal,False,,False,0,23,10,2,14,Owner
10380,2021-01-13,,118.0,3176.9,Electronic check,26,gas,two year,Gaia Romano,1755,2,0.1538,-0.0009,0.93,0.38,True,False,187,1,1.28,0,0,Email,False,167,False,0,26,7,1,18,Owner
10381,2024-12-07,,106.1,529.0,Mailed check,5,both,month-to-month,Giorgio Costa,1547,1,0.2376,-0.0065,1.08,0.38,True,False,216,0,1.03,0,0,Online Portal,False,,False,0,5,8,0,0,Tenant
10382,2023-01-25,2023-06-08,86.9,357.4,Bank transfer,4,electricity,month-to-month,Chiara Esposito,225,9,0.2568,-0.0113,0.69,0.29,True,True,0,1,0.8,2,7,Paper,False,,False,0,0,5,3,10,Owner
10383,2023-05-16,2024-06-09,73.0,950.4,Credit card,13,both,month-to-month,Federica Benedetti,1410,13,0.5485,-0.0142,1.04,0.25,True,True,0,2,2.09,1,27,Online Portal,False,,False,0,13,6,4,1,Tenant
10384,2022-06-02,,60.4,747.8,Mailed check,13,electricity,one year,Sara Vitale,283,3,0.2998,0.005,1.11,0.22,True,False,78,0,1.25,0,0,Email,True,15,False,0,13,7,1,10,Owner
10385,2023-02-18,,81.8,2134.5,Credit card,26,gas,two year,Luigi Mancini,1553,2,0.2306,-0.0008,1.16,0.36,True,True,0,0,1.24,0,0,Online Portal,True,4,False,0,26,10,1,14,Tenant
10386,2024-03-29,,79.4,1879.9,Electronic check,24,electricity,two year,Debora Marino,345,2,0.2121,-0.0087,1.14,0.27,False,False,61,0,0.82,0,0,Paper,True,118,True,10,0,7,1,17,Tenant
10387,2020-11-16,,99.4,1410.8,Mailed check,14,electricity,one year,Paolo Romano,200,3,0.1306,-0.0014,1.02,0.28,False,False,135,0,1.2,1,13,Email,True,69,True,13,14,9,1,28,Tenant
10388,2024-07-29,2026-08-27,93.1,2410.4,Electronic check,25,gas,two year,Francesco Ferrari,1869,3,0.2897,-0.0305,0.61,0.23,False,True,0,1,2.75,2,15,Paper,False,,True,10,0,3,2,12,Tenant
10389,2022-01-18,,55.6,621.0,Bank transfer,11,electricity,one year,Salvatore Gallo,213,1,0.1446,0.0074,0.99,0.46,True,True,0,0,1.02,0,0,Online Portal,True,58,False,0,11,7,0,0,Owner
10390,2025-06-26,,66.1,1711.7,Credit card,27,electricity,two year,Stefano Longo,282,4,0.1034,-0.0066,0.94,0.35,False,False,94,1,1.22,0,0,Online Portal,True,24,True,3,27,8,1,4,Owner
10391,2023-11-27,,88.5,968.6,Credit card,11,electricity,one year,Federica Bellini,339,1,0.1242,0.0066,0.96,0.49,True,False,224,1,0.84,0,0,Paper,False,144,True,20,0,10,0,0,Owner
10392,2023-05-16,,115.4,2551.8,Bank transfer,23,electricity,two year,Elisa Rossi,272,0,0.2393,0.0015,1.03,0.41,True,True,0,0,0.85,0,0,Online Portal,True,174,False,0,23,10,0,0,Owner
10393,2022-10-02,2023-02-20,71.0,355.3,Mailed check,5,electricity,month-to-month,Sofia Conti,325,5,0.339,-0.006,0.67,0.22,True,False,30,1,1.75,4,26,Online Portal,False,,False,0,5,3,2,22,Owner
10394,2025-05-03,,88.5,1795.3,Electronic check,20,both,two year,Elisa Fiore,1935,0,0.1802,0.0,1.06,0.39,True,True,0,0,1.17,0,0,Paper,True,40,False,0,0,10,0,0,Tenant
10395,2024-02-12,2025-05-21,87.8,1333.5,Credit card,15,gas,month-to-month,Ilaria Marini,1223,5,0.203,-0.0142,1.0,0.21,True,False,132,1,0.95,5,18,Online Portal,False,,True,12,15,2,3,19,Tenant
10396,2025-03-07,2025-04-01,55.5,56.9,Bank transfer,1,gas,month-to-month,Roberto Ferrari,1431,5,0.4003,-0.0327,0.83,0.38,False,True,0,2,2.95,3,16,Paper,False,,True,14,0,2,1,1,Tenant
10397,2024-02-28,,95.9,287.9,Electronic check,3,gas,month-to-month,Veronica Marini,1896,0,0.2352,-0.0078,1.12,0.4,True,True,0,1,0.91,0,0,Online Portal,False,,False,0,3,7,0,0,Tenant
10398,2021-05-04,,67.6,1912.5,Electronic check,27,gas,two year,Debora Martinelli,1636,4,0.2128,0.0034,1.13,0.31,True,False,36,2,1.21,0,0,Online Portal,True,147,False,0,27,7,2,29,Owner
10399,2024-09-20,,95.5,2225.7,Electronic check,23,electricity,month-to-month,Antonio Vitale,261,3,0.1492,-0.005,0.93,0.22,True,False,247,1,1.2,0,0,Email,False,,False,0,23,7,1,22,Owner
10400,2022-02-09,,87.8,1298.4,Credit card,15,gas,month-to-month,Alessia Marino,1244,1,0.2584,0.0035,1.06,0.49,False,False,250,0,0.95,0,0,Paper,False,,False,0,0,10,0,0,Tenant
10401,2021-12-26,,53.2,166.5,Electronic check,3,electricity,month-to-month,Sofia Bruno,399,2,0.2421,0.0096,1.08,0.43,True,False,128,0,1.25,2,14,Email,False,,False,0,3,10,1,27,Owner
10402,2023-12-02,,109.1,2637.5,Mailed check,25,both,two year,Andrea Conti,1554,1,0.2567,0.0039,1.11,0.23,True,False,246,0,1.14,0,0,Email,True,11,False,0,25,10,0,0,Owner
10403,2020-12-24,,115.0,2668.7,Credit card,24,electricity,two year,Ilaria Gentile,390,4,0.2953,-0.0065,0.96,0.24,True,True,0,1,0.9,0,0,Online Portal,True,9,True,14,24,8,2,26,Owner
10404,2021-12-12,,53.0,1137.7,Electronic check,22,electricity,two year,Sara Martinelli,311,4,0.274,-0.0019,0.92,0.31,False,True,0,3,1.16,0,0,Online Portal,True,125,True,11,22,10,2,27,Owner
10405,2022-04-25,,67.5,1620.1,Mailed check,23,gas,month-to-month,Veronica Russo,1741,3,0.1884,0.0067,0.99,0.39,True,True,0,0,1.16,0,0,Email,False,,True,6,23,9,2,11,Owner
10406,2023-06-11,2025-01-16,108.9,2072.4,Bank transfer,19,electricity,month-to-month,Debora Romano,339,8,0.3841,-0.0218,0.61,0.48,True,True,0,1,2.37,5,11,Email,False,,True,1,19,5,5,21,Owner
10407,2021-12-25,,78.0,1264.8,Mailed check,16,both,month-to-month,Roberto Coppola,1690,3,0.2536,-0.0012,0.98,0.4,False,True,0,0,1.12,0,0,Email,False,,False,0,16,8,1,22,Owner
10408,2022-01-09,,68.2,672.5,Mailed check,10,electricity,one year,Veronica Bianco,313,4,0.2918,-0.0056,0.92,0.36,True,False,111,0,0.97,0,0,Online Portal,True,12,True,16,10,8,3,5,Owner
10409,2021-01-11,,86.5,257.2,Mailed check,3,gas,month-to-month,Davide Lombardi,1534,0,0.1143,0.0016,0.93,0.31,False,True,0,0,0.83,0,0,Email,False,,True,5,3,10,0,0,Tenant
10410,2022-04-05,,100.8,1245.3,Bank transfer,12,electricity,one year,Vincenzo Bruno,348,4,0.2008,0.0026,1.01,0.46,True,False,210,0,1.29,0,0,Email,True,42,True,14,12,8,3,22,Tenant
10411,2025-04-26,,80.4,732.2,Bank transfer,9,electricity,month-to-month,Silvia Russo,250,0,0.1482,-0.0049,1.17,0.42,False,False,139,0,0.81,0,0,Paper,False,,False,0,0,8,0,0,Tenant
10412,2023-12-13,,93.2,2048.9,Electronic check,22,gas,two year,Paolo Barbieri,1776,3,0.1255,-0.0071,1.02,0.29,True,False,63,1,1.21,0,0,Paper,True,40,False,0,0,9,1,14,Tenant
10413,2023-07-19,,98.1,1445.8,Mailed check,15,both,month-to-month,Sofia Bianco,1602,4,0.2132,-0.0046,0.94,0.42,True,False,312,2,1.16,0,0,Email,False,,False,0,15,7,2,5,Tenant
10414,2021-09-03,,76.5,470.9,Mailed check,6,gas,month-to-month,Silvia Costa,1226,3,0.1463,0.0063,1.08,0.38,False,False,137,1,0.96,0,0,Paper,False,,True,11,0,8,2,28,Tenant
10415,2022-10-31,,52.1,1250.2,Electronic check,23,electricity,two year,Valentina Marino,250,3,0.1691,-0.0093,1.12,0.27,False,False,79,2,1.26,2,18,Paper,True,157,False,0,0,9,1,16,Tenant
10416,2021-06-03,,60.0,1486.9,Bank transfer,26,electricity,two year,Daniele Marino,351,1,0.1291,-0.0018,1.01,0.4,False,False,332,1,1.17,0,0,Paper,True,51,False,0,0,10,0,0,Tenant
10417,2020-12-14,,110.4,1483.8,Bank transfer,14,both,one year,Simone Gallo,1781,2,0.2586,-0.0045,0.93,0.31,True,False,355,0,1.03,0,0,Online Portal,True,171,True,13,14,9,1,25,Tenant
10418,2024-02-22,,58.1,608.8,Mailed check,11,both,one year,Sara Lombardo,1546,1,0.2569,0.003,0.94,0.26,False,False,205,1,1.22,0,0,Email,True,164,True,16,11,8,0,0,Tenant
10419,2023-06-19,,71.7,969.8,Electronic check,13,electricity,one year,Salvatore De Luca,261,3,0.1827,0.0029,1.07,0.49,True,True,0,0,1.1,0,0,Online Portal,True,40,False,0,13,9,2,22,Tenant
10420,2020-12-30,,82.6,1473.4,Mailed check,18,electricity,month-to-month,Antonio Conti,280,0,0.2167,-0.0037,0.92,0.32,True,True,0,1,0.83,0,0,Paper,False,,False,0,0,9,0,0,Owner
10421,2020-11-24,,72.2,779.4,Mailed check,11,both,one year,Elena Innocenti,1451,0,0.1185,0.0082,1.1,0.35,False,True,0,0,1.15,0,0,Email,True,151,True,10,11,7,0,0,Tenant
10422,2024-03-14,,51.5,587.0,Bank transfer,11,electricity,one year,Andrea Barbieri,241,2,0.1547,0.0048,0.98,0.49,False,False,88,1,1.17,0,0,Paper,True,140,True,18,0,7,1,4,Tenant
10423,2024-01-16,,52.2,368.9,Credit card,7,gas,month-to-month,Michela Romano,1091,4,0.287,-0.0019,1.01,0.2,True,False,117,1,1.23,0,0,Email,False,,False,0,7,9,1,5,Tenant
10424,2021-08-17,,59.9,1362.1,Credit card,23,electricity,month-to-month,Angelo Bianchi,377,0,0.2999,-0.0091,0.93,0.39,True,False,241,0,1.29,0,0,Online Portal,False,,False,0,23,7,0,0,Owner
10425,2022-04-22,,69.2,1041.8,Electronic check,15,gas,one year,Arianna Lombardo,1091,4,0.1133,-0.0059,0.95,0.42,True,False,289,3,0.87,0,0,Online Portal,False,125,True,9,15,10,2,7,Tenant
10426,2024-10-10,2026-06-18,116.0,2402.8,Credit card,21,gas,month-to-month,Silvia Giordano,1394,3,0.2106,-0.0404,1.07,0.35,False,False,74,0,0.96,3,21,Online Portal,False,,True,15,21,4,0,0,Tenant
10427,2023-11-09,,85.0,810.0,Credit card,10,gas,one year,Chiara Giordano,1959,4,0.2988,-0.0003,1.14,0.32,True,True,0,1,1.1,0,0,Online Portal,False,61,True,14,10,10,2,2,Tenant
10428,2021-06-24,,118.1,1325.3,Mailed check,11,gas,one year,Davide Bianchi,1661,4,0.155,0.0035,0.91,0.29,True,False,110,0,1.29,1,23,Online Portal,True,57,True,1,11,10,2,14,Owner
10429,2024-07-12,,76.7,635.0,Mailed check,8,electricity,month-to-month,Vincenzo Fontana,202,2,0.1626,0.0095,1.06,0.27,True,False,351,1,0.92,0,0,Email,False,,True,16,8,8,1,27,Tenant
10430,2023-10-04,,54.6,573.0,Electronic check,11,gas,one year,Salvatore Gallo,1160,2,0.1241,0.0,0.98,0.43,False,True,0,1,0.92,0,0,Paper,True,35,True,15,0,10,1,29,Tenant
10431,2021-04-20,,66.7,654.5,Credit card,10,both,one year,Salvatore Esposito,2288,0,0.2736,0.006,1.18,0.45,False,False,89,2,0.81,0,0,Paper,True,2,False,0,0,8,0,0,Tenant
10432,2022-12-12,,74.7,1516.1,Mailed check,20,electricity,two year,Arianna Santoro,238,1,0.1119,-0.0082,1.19,0.49,False,False,185,3,0.96,0,0,Paper,True,140,False,0,0,10,0,0,Tenant
10433,2021-11-05,,54.2,1128.4,Electronic check,20,both,month-to-month,Paolo Coppola,2371,2,0.1391,-0.0084,1.08,0.28,True,False,139,2,0.85,1,30,Online Portal,False,,False,0,20,7,1,5,Owner
10434,2022-09-02,,102.2,1815.7,Credit card,18,electricity,month-to-month,Martina Ricci,265,3,0.1016,0.0021,1.0,0.35,True,False,51,1,1.04,0,0,Email,False,,True,19,18,10,1,6,Owner
10435,2023-07-26,2025-02-27,81.8,1593.7,Credit card,19,both,month-to-month,Alessia Marchetti,2334,3,0.2188,0.0052,0.63,0.31,False,False,300,1,2.78,5,12,Online Portal,False,,True,20,19,6,1,24,Owner
10436,2022-03-27,,61.1,905.4,Electronic check,15,gas,one year,Vincenzo Esposito,1686,3,0.2667,0.0018,1.15,0.35,False,False,365,0,0.84,0,0,Email,True,98,False,0,15,10,1,3,Tenant
10437,2024-09-27,,81.4,1874.5,Electronic check,22,electricity,two year,Roberto Innocenti,350,1,0.1305,0.0092,1.1,0.33,False,False,222,0,1.1,0,0,Paper,True,70,True,9,0,8,0,0,Owner
10438,2025-02-02,,63.4,797.3,Mailed check,13,electricity,one year,Angelo Romano,272,0,0.1017,-0.0054,1.01,0.4,False,False,128,1,1.16,0,0,Online Portal,False,41,False,0,13,8,0,0,Owner
10439,2024-05-21,2024-09-22,59.9,249.6,Credit card,4,gas,month-to-month,Andrea Lombardi,1897,3,0.5039,-0.0381,0.99,0.45,True,False,167,0,0.85,1,17,Email,False,,True,9,4,3,1,9,Owner
10440,2020-11-07,,83.9,1164.3,Mailed check,14,gas,one year,Vincenzo Ricci,1903,2,0.1696,0.0017,1.19,0.45,True,False,167,0,1.15,0,0,Email,True,90,True,2,14,7,1,15,Tenant
10441,2025-06-12,2025-12-29,68.5,457.5,Credit card,7,both,month-to-month,Veronica Moretti,2252,4,0.5171,-0.0009,0.88,0.41,True,False,107,0,1.11,3,11,Paper,False,,False,0,0,0,3,21,Owner
10442,2022-08-06,,59.5,811.6,Mailed check,13,both,month-to-month,Serena Esposito,1995,0,0.1947,-0.0008,1.1,0.39,False,True,0,0,0.85,0,0,Paper,False,,True,15,0,7,0,0,Owner
10443,2023-04-22,,99.8,287.5,Bank transfer,3,gas,month-to-month,Veronica Vitale,1863,2,0.1701,-0.0002,1.16,0.49,False,True,0,1,1.13,0,0,Online Portal,False,,True,16,3,10,1,4,Owner
10444,2022-02-22,,102.3,1396.5,Credit card,14,both,month-to-month,Marco Coppola,2330,2,0.17,-0.0044,1.19,0.34,False,False,53,1,1.19,0,0,Email,False,,True,16,14,8,0,0,Tenant
10445,2021-09-12,,53.2,759.7,Electronic check,14,electricity,one year,Arianna Esposito,241,4,0.154,0.006,1.18,0.48,True,False,104,0,1.1,0,0,Email,True,56,False,0,14,9,1,17,Owner
10446,2024-04-06,,106.5,634.7,Bank transfer,6,electricity,month-to-month,Fabio Rossi,266,0,0.1399,0.0014,1.0,0.23,False,False,228,2,1.2,0,0,Paper,False,,True,18,0,8,0,0,Owner
10447,2024-04-28,,104.0,1526.3,Electronic check,14,both,one year,Camilla Benedetti,1417,2,0.1603,0.0025,0.99,0.31,False,False,365,1,0.91,0,0,Email,True,30,True,17,14,7,1,6,Owner
10448,2020-08-21,,62.9,903.3,Mailed check,14,gas,one year,Martina Esposito,1244,1,0.2059,-0.0058,0.91,0.35,True,False,121,0,1.27,0,0,Email,True,174,True,4,14,7,0,0,Tenant
10449,2022-09-25,,108.6,2617.5,Bank transfer,25,gas,two year,Gaia Fontana,1689,0,0.1584,0.0088,0.93,0.49,True,False,189,2,0.99,0,0,Online Portal,True,104,True,6,25,9,0,0,Owner
10450,2020-11-14,,75.6,848.3,Electronic check,11,both,month-to-month,Andrea Lombardi,1654,0,0.1319,-0.0026,1.14,0.2,True,True,0,2,1.11,1,18,Email,False,,False,0,11,10,0,0,Owner
10451,2023-02-23,,112.0,749.8,Bank transfer,7,both,month-to-month,Valentina Ferrara,1776,1,0.2511,0.009,1.01,0.41,False,False,140,2,1.25,0,0,Paper,False,,True,1,0,10,0,0,Tenant
10452,2021-01-09,,59.5,1439.7,Credit card,24,gas,month-to-month,Sara Santoro,1113,4,0.1109,-0.0011,0.93,0.37,True,True,0,0,1.25,0,0,Online Portal,False,,True,20,24,8,2,11,Owner
10453,2023-07-29,,66.1,572.7,Mailed check,9,gas,month-to-month,Veronica Marini,1340,0,0.1794,-0.0006,1.09,0.49,True,True,0,1,0.95,0,0,Email,False,,True,9,9,10,0,0,Tenant
10454,2023-09-19,,105.1,2099.1,Electronic check,20,gas,month-to-month,Camilla Marini,1785,1,0.1144,-0.0081,0.97,0.49,True,False,217,0,1.01,0,0,Paper,False,,True,6,0,9,0,0,Tenant
10455,2022-11-16,,90.5,999.4,Bank transfer,11,electricity,one year,Fabio Gallo,287,3,0.224,-0.0026,0.99,0.43,False,False,258,0,1.22,0,0,Online Portal,True,33,False,0,11,10,1,28,Owner
10456,2024-05-26,2025-05-29,47.4,584.6,Mailed check,12,both,one year,Roberto Russo,1634,7,0.4757,-0.0278,0.56,0.26,False,True,0,0,0.95,1,19,Paper,False,,True,10,0,3,3,13,Owner
10457,2023-04-09,,115.9,1384.2,Electronic check,12,both,one year,Paolo Basile,2217,4,0.1201,0.0068,1.08,0.26,False,True,0,0,1.21,0,0,Email,True,177,True,0,12,7,2,28,Tenant
10458,2023-11-17,,78.7,838.2,Credit card,11,gas,one year,Arianna Ferrari,1132,1,0.1166,-0.0081,1.18,0.31,True,True,0,2,1.0,0,0,Email,True,51,True,9,11,10,0,0,Owner
10459,2020-10-19,,108.2,419.9,Electronic check,4,electricity,month-to-month,Giulia Conti,266,2,0.1172,0.0002,0.92,0.29,True,True,0,0,0.97,0,0,Email,False,,True,0,4,10,1,15,Tenant
10460,2021-06-10,,92.2,2275.4,Credit card,24,electricity,two year,Serena Conti,350,1,0.2222,-0.006,1.08,0.37,True,False,326,2,1.06,0,0,Online Portal,True,173,True,6,24,10,0,0,Owner
10461,2022-06-29,,73.3,910.2,Bank transfer,12,both,one year,Luigi Esposito,2142,3,0.2314,-0.0076,1.06,0.21,True,False,73,1,0.88,0,0,Paper,False,85,True,19,0,8,2,4,Owner
10462,2023-01-23,,75.0,74.5,Bank transfer,1,gas,month-to-month,Davide Mancini,1879,0,0.1451,0.0045,0.94,0.39,False,False,69,1,0.87,1,5,Email,False,,False,0,1,7,0,0,Owner
10463,2021-02-22,,77.6,1931.8,Credit card,24,both,two year,Matteo Morelli,2315,1,0.2771,0.008,0.99,0.41,True,False,65,0,1.25,0,0,Email,True,61,True,6,24,9,0,0,Owner
10464,2025-05-07,2027-07-12,97.7,2675.4,Mailed check,27,electricity,two year,Giulia De Luca,389,11,0.4298,-0.0304,0.53,0.46,False,False,301,2,2.59,1,17,Paper,True,,True,8,0,4,7,21,Owner
10465,2024-12-30,,80.7,1735.3,Mailed check,21,gas,two year,Chiara Sanna,1197,4,0.1685,-0.0039,1.1,0.35,True,False,317,0,1.04,1,25,Paper,False,149,True,14,0,7,2,13,Tenant
10466,2022-04-13,,102.7,2208.1,Mailed check,21,gas,month-to-month,Nicole Romano,1102,2,0.2763,0.003,1.07,0.33,True,True,0,2,1.09,0,0,Email,False,,False,0,21,7,0,0,Owner
10467,2025-03-10,,103.2,2024.7,Bank transfer,20,gas,two year,Marco Romano,1107,0,0.1964,0.0075,0.91,0.37,False,False,214,0,0.93,1,13,Email,False,55,True,19,20,7,0,0,Owner
10468,2023-09-23,,115.3,1203.4,Electronic check,10,both,one year,Debora Caruso,2217,0,0.1507,0.006,0.97,0.38,True,False,200,0,1.27,0,0,Online Portal,False,140,True,5,10,7,0,0,Tenant
10469,2024-01-10,,114.9,1538.9,Electronic check,14,both,one year,Angelo De Luca,1811,1,0.2396,0.0055,1.17,0.25,False,False,47,2,0.83,0,0,Paper,True,106,True,3,0,7,0,0,Owner
10470,2022-04-03,,102.5,1221.7,Mailed check,12,electricity,one year,Sofia Bruno,242,2,0.1704,-0.0067,0.92,0.3,True,False,53,0,1.19,0,0,Online Portal,True,31,False,0,12,9,1,17,Owner
10471,2022-01-17,,67.8,808.0,Mailed check,12,both,month-to-month,Daniele Ferrara,1825,3,0.1798,0.0055,1.02,0.25,True,True,0,0,1.22,0,0,Email,False,,False,0,12,8,2,30,Owner
10472,2023-03-25,2025-01-08,85.7,1936.3,Mailed check,22,gas,two year,Giulia Ricci,1256,11,0.3653,-0.0081,1.19,0.38,True,False,186,1,1.98,1,21,Online Portal,True,,False,0,22,3,7,11,Owner
10473,2023-10-17,,73.2,1289.5,Mailed check,18,electricity,month-to-month,Gaia De Luca,351,0,0.2454,-0.0019,1.09,0.41,True,False,134,1,1.26,0,0,Online Portal,False,,False,0,18,7,0,0,Owner
10474,2025-08-06,,99.3,974.1,Bank transfer,10,gas,one year,Arianna Romano,1425,4,0.2442,-0.0032,1.0,0.26,False,False,179,1,0.8,0,0,Email,True,29,False,0,10,8,2,21,Owner
10475,2025-05-27,2026-06-24,99.9,1285.1,Bank transfer,13,electricity,month-to-month,Gaia Colombo,327,7,0.3514,-0.0076,0.88,0.48,False,False,114,3,1.09,5,26,Paper,False,,False,0,0,4,6,7,Owner
10476,2023-01-13,,58.6,1614.8,Electronic check,28,both,two year,Simone Basile,1810,2,0.2072,-0.0007,1.13,0.37,True,False,311,1,0.93,0,0,Online Portal,True,93,False,0,28,7,1,25,Owner
10477,2021-11-29,,52.0,959.5,Electronic check,18,electricity,month-to-month,Fabio Conti,333,3,0.1903,-0.0064,1.17,0.5,False,True,0,0,1.03,0,0,Paper,False,,False,0,0,8,1,30,Tenant
10478,2024-06-15,2024-12-23,79.7,499.0,Credit card,6,electricity,month-to-month,Arianna Giordano,270,15,0.3087,0.0038,1.05,0.24,True,False,234,1,1.23,4,9,Email,False,,False,0,6,5,6,1,Owner
10479,2021-10-02,,96.9,2415.6,Bank transfer,25,gas,two year,Valentina Moretti,1124,4,0.2268,-0.0045,0.98,0.32,False,False,321,2,1.18,0,0,Email,True,30,False,0,25,9,2,16,Tenant
10480,2022-09-15,,86.0,2261.6,Credit card,27,gas,two year,Marco Caruso,1166,1,0.1542,0.0085,1.18,0.41,True,True,0,2,1.19,0,0,Online Portal,True,36,False,0,27,9,0,0,Owner
10481,2024-08-18,,108.8,1581.7,Credit card,14,both,month-to-month,Silvia Mancini,1871,3,0.1238,0.0097,1.08,0.23,False,False,173,1,0.91,0,0,Paper,False,,False,0,0,8,1,19,Owner
10482,2021-10-19,,84.5,2030.0,Mailed check,23,both,month-to-month,Simone Russo,1725,2,0.1444,0.0091,1.17,0.49,True,False,143,3,1.19,0,0,Paper,False,,True,14,0,9,0,0,Tenant
10483,2024-07-18,,58.2,782.2,Bank transfer,13,both,one year,Salvatore Gallo,2042,4,0.2097,-0.0095,0.9,0.46,True,True,0,0,0.84,0,0,Paper,True,128,True,11,0,10,3,9,Tenant
10484,2020-10-26,,94.8,2240.9,Credit card,23,gas,month-to-month,Stefano Ferrari,1156,1,0.2485,0.0068,1.09,0.28,False,True,0,0,1.11,0,0,Email,False,,False,0,23,9,0,0,Owner
10485,2024-11-22,,83.8,2156.4,Credit card,26,gas,two year,Roberto Romano,1557,1,0.1555,0.0011,1.09,0.47,True,True,0,2,1.27,1,30,Paper,True,93,False,0,0,10,0,0,Owner
10486,2025-05-13,,76.2,869.5,Mailed check,11,both,one year,Marco Ferrari,2160,0,0.1171,0.0026,0.92,0.33,False,True,0,1,1.27,0,0,Email,False,130,False,0,11,10,0,0,Owner
10487,2021-05-23,,95.1,1663.1,Bank transfer,18,electricity,month-to-month,Valentina Fiore,258,1,0.2723,-0.0089,0.92,0.36,False,False,262,2,1.24,1,20,Paper,False,,False,0,0,7,0,0,Tenant
10488,2025-02-08,,54.4,664.7,Electronic check,12,both,one year,Alessandro Sanna,2029,2,0.2788,-0.0036,1.16,0.35,False,False,186,0,1.13,0,0,Paper,False,73,True,19,0,7,1,29,Owner
10489,2024-09-15,,95.6,2241.1,Bank transfer,24,both,two year,Serena Romano,1394,2,0.1109,-0.0057,0.95,0.21,False,False,67,0,1.02,1,11,Email,False,160,True,7,24,10,1,27,Owner
10490,2022-12-04,,98.1,1536.3,Credit card,16,gas,month-to-month,Sara Santoro,1588,3,0.1998,-0.0029,1.12,0.38,True,False,182,1,0.84,0,0,Email,False,,True,0,16,9,1,21,Owner
10491,2022-06-19,,67.2,834.8,Bank transfer,12,electricity,one year,Luca Marchetti,336,3,0.2004,0.0033,1.07,0.35,False,True,0,0,1.01,0,0,Online Portal,False,96,False,0,12,9,2,21,Tenant
10492,2025-07-05,2026-02-07,80.5,539.9,Credit card,7,gas,month-to-month,Andrea Longo,1846,10,0.4287,-0.0373,0.89,0.34,True,False,36,2,1.21,5,18,Online Portal,False,,True,19,7,1,5,2,Owner
10493,2021-12-07,,103.3,1087.4,Mailed check,11,gas,one year,Sofia Romano,1794,4,0.1507,-0.0004,0.91,0.27,True,False,169,1,1.22,0,0,Online Portal,False,174,False,0,11,9,3,23,Tenant
10494,2023-05-30,,76.4,1161.0,Mailed check,15,electricity,one year,Debora Bianchi,208,4,0.1142,0.0075,1.17,0.25,True,False,89,0,0.88,0,0,Online Portal,False,174,True,2,15,9,3,12,Tenant
10495,2024-06-25,,53.3,1134.3,Mailed check,22,both,two year,Giulia Mancini,1443,4,0.1917,-0.0095,0.95,0.49,True,False,222,0,1.0,1,29,Paper,True,166,False,0,0,10,2,6,Tenant
10496,2023-10-01,,106.7,1516.2,Mailed check,14,electricity,one year,Martina Martinelli,234,3,0.2958,-0.0067,1.12,0.26,True,False,315,0,0.84,1,6,Email,True,60,True,15,14,10,1,4,Tenant
10497,2024-09-17,,56.9,863.4,Credit card,15,gas,one year,Veronica Bellini,1409,0,0.1624,0.0081,1.04,0.23,True,False,125,1,1.26,0,0,Email,True,44,True,15,15,9,0,0,Owner
10498,2024-08-16,,70.2,406.2,Bank transfer,6,electricity,month-to-month,Antonio Romano,203,3,0.1425,-0.0004,0.93,0.36,True,False,43,0,0.94,0,0,Email,False,,False,0,6,10,1,23,Tenant
10499,2021-03-15,,96.4,1779.3,Mailed check,18,both,month-to-month,Marco Gallo,1916,1,0.1706,0.0068,0.92,0.49,True,False,106,0,0.9,0,0,Email,False,,False,0,18,9,0,0,Tenant
10500,2023-11-10,,107.9,2196.9,Electronic check,21,gas,month-to-month,Nicole Barbieri,1080,4,0.2161,-0.0053,0.96,0.47,False,False,203,1,0.89,0,0,Online Portal,False,,False,0,21,7,3,21,Tenant
10501,2023-10-10,,86.8,2059.1,Credit card,24,gas,month-to-month,Luigi Ferrara,1006,4,0.2268,0.0092,0.91,0.33,False,False,234,1,0.82,2,26,Paper,False,,True,20,0,10,3,10,Owner
10502,2025-02-02,,57.3,58.7,Mailed check,1,both,month-to-month,Silvia Romano,1611,4,0.1616,-0.0079,0.92,0.34,True,True,0,3,1.0,0,0,Paper,False,,True,19,0,8,3,10,Tenant
10503,2023-02-18,,83.4,1179.3,Electronic check,14,electricity,one year,Davide Rossi,235,3,0.1519,-0.0098,0.93,0.37,True,False,36,0,1.02,0,0,Paper,False,85,False,0,0,8,1,17,Owner
